gbifID,species,latitude,longitude
3467204465,Oncophorus wahlenbergii,57.42,-126.83
3467203868,Aulacomnium turgidum,69.37,-152.13
3467203588,Aulacomnium turgidum,59.28,-73.42
3467203492,Hylocomium splendens,50.67,-121.33
3467202524,Hylocomium splendens,68.22,-151.62
3467202222,Oncophorus wahlenbergii,54.62,-79.83
3467202169,Polytrichum piliferum,37.3778,-119.505
3467202160,Hylocomium splendens,68.67,-141.0
3467201586,Sphagnum centrale,44.6,-65.87
3467201516,Syntrichia ruralis,41.5884,-120.25
3467201157,Sphagnum lescurii,37.2,-90.18
3467185730,Plagiomnium cuspidatum,46.3753,-69.8283
3467185590,Plagiomnium medium,68.78,-160.0
3467185338,Hylocomium splendens,45.45,-64.1
3467184780,Hylocomium splendens,68.05,-145.0
3467182578,Pogonatum urnigerum,47.63,-67.62
3467182378,Bryum argenteum,43.65,-70.2556
3467182300,Dicranum montanum,48.5,-88.75
3467181598,Pogonatum urnigerum,46.23,-62.73
3467181070,Sphagnum lescurii,34.25,-78.38
3467180815,Aulacomnium turgidum,55.38,-104.1
3467180265,Hylocomium splendens,67.9,-160.8
3467179315,Hylocomium splendens,67.9,-160.8
3467178826,Amphidium mougeotii,44.33,-70.55
3467178645,Sphagnum quinquefarium,46.73,-60.88
3467177926,Hylocomium splendens,67.25,-157.62
3467176894,Andreaea rupestris,57.67,-126.75
3467175056,Hylocomium splendens,53.27,-117.65
3467174379,Sphagnum lescurii,41.45,-79.07
3467174077,Pohlia wahlenbergii,48.45,-88.78
3467173475,Plagiomnium medium,70.65,-156.92
3467172543,Andreaea rupestris,46.65,-60.47
3467170939,Syntrichia ruralis,37.8986,-119.965
3467170524,Plagiomnium medium,48.75,-86.58
3467170386,Hylocomium splendens,58.63,-161.13
3467170289,Pohlia wahlenbergii,54.97,-78.58
3467170104,Hylocomium splendens,67.38,-143.83
3467170005,Polytrichum piliferum,67.3,-150.25
3467169653,Bryum argenteum,63.57,-148.83
3467168658,Sphagnum centrale,55.77,-120.78
3467167387,Hylocomium splendens,65.4,-145.98
3467166596,Pogonatum urnigerum,45.83,-67.12
3467166553,Hylocomium splendens,68.78,-160.0
3467165298,Polytrichum piliferum,46.23,-62.73
3467165248,Oncophorus wahlenbergii,38.02,-119.28
3467165090,Plagiomnium medium,47.63,-67.62
3467163729,Hylocomium splendens,45.3864,-70.7769
3467163539,Plagiomnium cuspidatum,44.72,-104.35
3467162691,Hylocomium splendens,68.78,-160.0
3467162686,Andreaea rupestris,38.1692,-119.632
3467162575,Sphagnum lescurii,54.75,-115.87
3467161683,Polytrichum piliferum,37.0919,-119.555
3467161367,Aulacomnium turgidum,63.48,-150.85
3467161048,Aulacomnium turgidum,66.08,-118.03
3467160715,Sphagnum quinquefarium,45.3,-70.98
3467160158,Sphagnum quinquefarium,48.67,-58.22
3467158535,Pogonatum urnigerum,57.43,-126.85
3467158114,Pohlia wahlenbergii,68.78,-160.0
3467156480,Mnium hornum,46.78,-60.32
3467156273,Pohlia wahlenbergii,58.22,-155.4
3467155200,Polytrichum piliferum,59.28,-73.42
3467154912,Aulacomnium turgidum,68.3333,-151.5
3467154719,Pohlia wahlenbergii,43.9925,-70.0586
3467152763,Aulacomnium turgidum,64.55,-100.43
3467152614,Oncophorus wahlenbergii,53.03,-79.0
3467152106,Oncophorus wahlenbergii,75.75,-98.28
3467151715,Oncophorus wahlenbergii,44.75,-63.3
3467149582,Polytrichum piliferum,66.92,-151.83
3467148356,Hylocomium splendens,63.48,-150.85
3467147476,Oncophorus wahlenbergii,45.85,-67.03
3467146399,Hylocomium splendens,51.3,-116.17
3467146324,Hylocomium splendens,68.67,-141.0
3466539483,Plagiomnium cuspidatum,39.845331,-86.338389
3466535340,Polytrichum piliferum,50.038752,-125.259867
3466530383,Plagiomnium cuspidatum,39.845314,-86.338398
3466526349,Sphagnum lescurii,30.375611,-88.707542
3466512559,Bryum argenteum,50.0386,-125.260135
3466510514,Polytrichum piliferum,50.038828,-125.259937
3466508335,Hylocomium splendens,48.475458,-123.465474
3466505326,Hylocomium splendens,48.319095,-123.637367
3466500695,Hylocomium splendens,48.49313,-123.346869
3466500036,Hylocomium splendens,55.512349,-131.720623
3466493527,Hylocomium splendens,49.322778,-122.970245
3466491867,Bryum argenteum,33.621506,-117.802536
3466491324,Syntrichia ruralis,40.227709,-105.356439
3466468018,Polytrichum piliferum,39.460444,-82.567887
3466454118,Mnium hornum,38.348818,-81.791953
3466447659,Hylocomium splendens,48.767855,-123.432525
3466446681,Hylocomium splendens,49.323697,-122.972869
3466435452,Hylocomium splendens,49.324286,-122.973228
3466432450,Hylocomium splendens,49.324286,-122.973228
3466426300,Hylocomium splendens,49.302097,-122.68937
3466406398,Polytrichum piliferum,48.432398,-123.644563
3466397911,Hylocomium splendens,43.962943,-122.516597
3466378857,Hylocomium splendens,48.434991,-123.64108
3466367651,Hylocomium splendens,49.929262,-121.976565
3466362725,Hylocomium splendens,56.309673,-120.995888
3466362289,Hylocomium splendens,48.666047,-124.687906
3466355603,Hylocomium splendens,50.294597,-122.814683
3466351207,Hylocomium splendens,55.409575,-131.667823
3466343750,Polytrichum piliferum,49.388303,-123.484034
3466340525,Hylocomium splendens,49.25423,-123.197875
3466339772,Hylocomium splendens,49.324953,-122.972389
3466338882,Hylocomium splendens,49.325928,-122.971908
3466334667,Hylocomium splendens,47.916467,-124.600533
3466333581,Bryum argenteum,36.938172,-121.685713
3466332676,Syntrichia ruralis,36.628671,-121.757173
3466330529,Hylocomium splendens,56.329266,-120.94532
3466327543,Hylocomium splendens,48.838699,-124.195152
3466326955,Hylocomium splendens,48.501358,-123.51591
3466326257,Hylocomium splendens,48.4053,-123.6609
3466325655,Hylocomium splendens,54.596817,-128.409364
3466324785,Hylocomium splendens,51.916858,-119.325492
3466322986,Hylocomium splendens,49.27146,-124.116112
3466322849,Hylocomium splendens,47.861763,-123.933647
3466322535,Hylocomium splendens,49.335483,-123.002769
3466316854,Hylocomium splendens,54.381618,-128.530365
3466310756,Hylocomium splendens,56.070516,-129.188932
3466309334,Hylocomium splendens,49.477672,-124.693248
3466308834,Hylocomium splendens,49.291921,-122.555348
3466308610,Hylocomium splendens,49.22226,-122.351468
3466308221,Hylocomium splendens,48.425396,-123.593788
3466307601,Hylocomium splendens,49.276858,-124.925652
3466305810,Hylocomium splendens,58.633972,-124.437622
3466305508,Hylocomium splendens,49.025277,-123.822286
3466304547,Hylocomium splendens,48.653794,-122.862832
3466302440,Bryum argenteum,40.513534,-74.79436
3466293554,Hylocomium splendens,56.332462,-120.938919
3466292475,Hylocomium splendens,48.530949,-123.514938
3466274537,Polytrichum piliferum,38.433897,-122.51135
3466260506,Polytrichum piliferum,48.436168,-123.636696
3466257513,Hylocomium splendens,55.336817,-131.611472
3466252562,Hylocomium splendens,49.325039,-122.972892
3466247561,Hylocomium splendens,43.900787,-65.506056
3466246316,Polytrichum piliferum,49.388303,-123.484034
3466245044,Hylocomium splendens,49.268078,-122.576454
3466243290,Hylocomium splendens,49.325581,-122.966744
3466236712,Hylocomium splendens,48.787125,-123.526253
3466234894,Hylocomium splendens,58.950413,-125.797165
3466230230,Hylocomium splendens,49.682992,-124.949085
3466226746,Hylocomium splendens,47.053811,-71.883286
3466224780,Hylocomium splendens,48.637162,-124.436103
3466214837,Hylocomium splendens,44.243683,-73.297233
3466200549,Hylocomium splendens,49.365154,-124.963799
3466198779,Hylocomium splendens,47.053237,-122.949369
3466195642,Hylocomium splendens,47.858492,-123.930481
3466193497,Hylocomium splendens,49.356883,-122.939772
3466193406,Hylocomium splendens,46.905693,-123.047384
3466189489,Polytrichum piliferum,42.9983,-85.466566
3466184028,Hylocomium splendens,48.448334,-123.600174
3466179846,Hylocomium splendens,48.441176,-123.716663
3466170439,Plagiomnium cuspidatum,43.252334,-84.349542
3466160315,Hylocomium splendens,49.36696,-123.030588
3466159350,Polytrichum piliferum,42.899471,-90.198635
3466154422,Hylocomium splendens,49.327572,-122.9682
3466153947,Sphagnum lescurii,35.368939,-79.9702
3466152897,Sphagnum lescurii,35.372203,-79.975089
3466152522,Hylocomium splendens,49.240374,-123.197515
3466144786,Hylocomium splendens,54.881178,-128.360782
3466144776,Hylocomium splendens,50.529636,-122.692268
3466140617,Hylocomium splendens,48.055691,-123.789955
3466134311,Hylocomium splendens,35.595338,-83.459989
3466132229,Syntrichia ruralis,33.797653,-110.503472
3466127767,Hylocomium splendens,47.433484,-121.688816
3466122667,Hylocomium splendens,49.244913,-124.347887
3466118551,Hylocomium splendens,48.033661,-123.434203
3466118144,Hylocomium splendens,48.417606,-123.585876
3466116441,Hylocomium splendens,43.851534,-103.535222
3466115617,Hylocomium splendens,49.047943,-125.500679
3466110851,Hylocomium splendens,44.262338,-72.312377
3466107647,Hylocomium splendens,49.609021,-125.027485
3466102043,Polytrichum piliferum,41.26415,-74.130074
3466095842,Hylocomium splendens,56.326981,-120.954819
3466094708,Sphagnum lescurii,35.030211,-83.457925
3466093834,Bryum argenteum,41.553975,-75.834278
3466091385,Hylocomium splendens,49.364708,-123.026939
3466090623,Hylocomium splendens,48.459147,-122.603173
3466090231,Hylocomium splendens,48.496655,-122.69928
3466088499,Hylocomium splendens,50.175507,-119.287231
3466086697,Hylocomium splendens,48.498566,-123.515234
3466081284,Hylocomium splendens,49.323342,-122.969702
3466078712,Hylocomium splendens,48.662027,-124.225594
3466078152,Hylocomium splendens,48.417606,-123.585876
3466077898,Hylocomium splendens,58.661171,-124.416656
3466077865,Hylocomium splendens,50.560841,-122.662422
3466077499,Hylocomium splendens,47.863707,-123.93325
3466077066,Hylocomium splendens,48.463004,-123.474941
3466073651,Polytrichum piliferum,41.900419,-86.603714
3466068489,Hylocomium splendens,50.560364,-122.676025
3466067460,Hylocomium splendens,49.291996,-122.555403
3466059876,Bryum argenteum,42.830588,-72.561583
3466059826,Hylocomium splendens,50.912144,-119.401689
3466058303,Hylocomium splendens,48.683615,-121.089403
3466046129,Polytrichum piliferum,49.270053,-124.10933
3466045900,Hylocomium splendens,60.768902,-135.089805
3466045894,Hylocomium splendens,55.197247,-127.685561
3466044777,Hylocomium splendens,49.630196,-125.521575
3466043820,Hylocomium splendens,49.585567,-120.770752
3466039141,Andreaea rupestris,48.456003,-123.481069
3466037781,Hylocomium splendens,49.100056,-121.459267
3466035844,Hylocomium splendens,54.385855,-128.538396
3466035774,Hylocomium splendens,50.155847,-119.372777
3466034057,Hylocomium splendens,48.422684,-123.589821
3466034004,Hylocomium splendens,53.891745,-121.66203
3466032674,Hylocomium splendens,48.153903,-124.692044
3466026604,Hylocomium splendens,50.295174,-122.824509
3466021858,Hylocomium splendens,49.441486,-123.671532
3466020749,Hylocomium splendens,54.597061,-128.409103
3466017726,Hylocomium splendens,54.382305,-128.533508
3466017118,Polytrichum piliferum,48.445049,-123.598083
3466015685,Hylocomium splendens,50.131148,-125.006339
3466005592,Hylocomium splendens,50.29398,-122.814339
3466000496,Hylocomium splendens,49.254103,-123.198107
3465995559,Hylocomium splendens,58.656925,-124.658539
3465994499,Hylocomium splendens,48.670089,-122.833478
3465993651,Hylocomium splendens,50.153225,-119.373719
3465991824,Hylocomium splendens,49.837864,-125.873039
3465989543,Hylocomium splendens,46.748354,-121.562492
3465989157,Hylocomium splendens,48.419788,-123.588676
3465985558,Hylocomium splendens,50.79361,-128.262008
3465979573,Hylocomium splendens,48.785683,-123.532036
3465978748,Hylocomium splendens,49.944818,-124.588756
3465978652,Hylocomium splendens,50.293545,-122.827469
3465976612,Hylocomium splendens,49.930008,-121.961418
3465976549,Hylocomium splendens,49.247856,-124.949912
3465975570,Hylocomium splendens,48.470367,-122.664193
3465972644,Hylocomium splendens,50.299099,-122.810898
3465968472,Hylocomium splendens,47.285278,-122.325833
3465960670,Hylocomium splendens,50.29398,-122.81459
3465958509,Hylocomium splendens,58.639149,-124.660706
3465957949,Hylocomium splendens,48.448662,-123.606407
3465956179,Hylocomium splendens,49.341672,-123.00128
3465956154,Hylocomium splendens,49.256336,-123.215324
3465953663,Hylocomium splendens,49.086742,-121.45607
3465950737,Hylocomium splendens,50.558163,-122.676636
3465946546,Hylocomium splendens,49.257296,-123.2192
3465943964,Andreaea rupestris,48.460354,-123.477636
3465939729,Hylocomium splendens,49.257488,-123.219069
3465939703,Hylocomium splendens,50.293251,-122.813507
3465939340,Hylocomium splendens,50.504664,-116.562365
3465935854,Hylocomium splendens,53.469814,-128.83429
3465932646,Hylocomium splendens,49.431587,-123.608087
3465920247,Hylocomium splendens,49.271297,-122.564103
3465916455,Hylocomium splendens,47.521026,-123.337479
3465914857,Bryum argenteum,36.629107,-121.757297
3465912473,Hylocomium splendens,49.974383,-121.794608
3465911066,Hylocomium splendens,48.429686,-123.648351
3465904589,Hylocomium splendens,50.558201,-122.681473
3465904013,Bryum argenteum,39.340779,-121.3495
3465900629,Hylocomium splendens,49.936272,-121.947525
3465899529,Hylocomium splendens,54.381802,-128.531525
3465897520,Hylocomium splendens,49.986931,-121.75972
3465895636,Polytrichum piliferum,37.946592,-122.596118
3465893471,Hylocomium splendens,49.988087,-121.75708
3462680137,Syntrichia ruralis,32.980334,-107.735022
3462679844,Bryum argenteum,32.943663,-107.704823
3462679330,Syntrichia ruralis,32.943663,-107.704823
3460986450,Plagiomnium cuspidatum,36.095,-93.741667
3460986436,Plagiomnium cuspidatum,39.325,-119.875
3460986433,Mnium hornum,35.083333,-83.25
3460986325,Hylocomium splendens,66.241361,-159.275139
3460986324,Hylocomium splendens,66.796361,-158.080222
3460986323,Hylocomium splendens,51.3,-116.166667
3460985447,Plagiomnium cuspidatum,41.663093,-87.036977
3460985430,Plagiomnium medium,46.668866,-86.024048
3460985405,Pohlia wahlenbergii,44.48102,-73.11617
3460985333,Plagiomnium cuspidatum,40.393097,-90.154842
3460985313,Hylocomium splendens,46.895018,-113.043687
3457211065,Hylocomium splendens,49.331817,-123.017973
3457206778,Hylocomium splendens,47.567157,-122.002492
3457201627,Bryum argenteum,35.088805,-80.934414
3457193296,Hylocomium splendens,47.86377,-123.931495
3457189157,Bryum argenteum,39.840438,-86.286243
3457187032,Sphagnum lescurii,30.378044,-88.629258
3457186306,Syntrichia ruralis,48.611108,-123.443445
3457184363,Bryum argenteum,40.769204,-73.948485
3457176111,Bryum argenteum,39.143222,-84.128957
3457173984,Hylocomium splendens,35.886669,-82.307561
3457173773,Hylocomium splendens,46.005944,-64.340286
3457157641,Hylocomium splendens,38.275629,-80.239813
3457155237,Hylocomium splendens,47.297855,-84.585617
3457153163,Hylocomium splendens,48.488936,-121.612617
3457145572,Hylocomium splendens,48.863145,-123.698937
3457142459,Plagiomnium cuspidatum,39.873789,-86.296203
3457135330,Hylocomium splendens,45.780803,-63.632939
3457134309,Syntrichia ruralis,40.71278,-111.554108
3457133960,Hylocomium splendens,49.353803,-123.112489
3457133697,Hylocomium splendens,45.969744,-60.429772
3457133512,Polytrichum piliferum,48.314489,-123.653033
3457123658,Hylocomium splendens,43.991695,-124.083611
3457119234,Bryum argenteum,37.617558,-84.407994
3457103800,Bryum argenteum,40.739979,-74.00998
3457100373,Plagiomnium cuspidatum,39.873789,-86.296203
3457097803,Plagiomnium cuspidatum,40.09981,-85.633982
3457094369,Hylocomium splendens,42.453783,-72.141478
3457085929,Syntrichia ruralis,43.938562,-121.057755
3457084769,Plagiomnium cuspidatum,41.212103,-88.341065
3457074625,Hylocomium splendens,38.275551,-80.239929
3457073275,Hylocomium splendens,48.49622,-123.342705
3457070469,Hylocomium splendens,53.871137,-121.584027
3457068224,Bryum argenteum,40.029763,-83.015639
3457067161,Hylocomium splendens,35.465888,-83.138878
3457066838,Hylocomium splendens,46.181442,-62.628783
3457035948,Polytrichum piliferum,48.417823,-123.341133
3457033936,Hylocomium splendens,49.265403,-124.193542
3457033033,Bryum argenteum,47.192676,-122.459855
3457028143,Bryum argenteum,49.675692,-124.990657
3457026533,Hylocomium splendens,43.689922,-72.328163
3457024937,Hylocomium splendens,49.303661,-122.904311
3457021955,Hylocomium splendens,47.883057,-124.268943
3457016703,Hylocomium splendens,48.061542,-123.79328
3457016474,Hylocomium splendens,49.691033,-125.037073
3456999325,Plagiomnium cuspidatum,39.091347,-77.118172
3456995326,Bryum argenteum,40.930589,-74.002884
3456994896,Syntrichia ruralis,35.681712,-105.874886
3456992293,Hylocomium splendens,46.914453,-122.908447
3456976700,Hylocomium splendens,49.331425,-122.457169
3456962016,Syntrichia ruralis,49.05217,-119.517888
3456957855,Syntrichia ruralis,44.881112,-123.00686
3456953712,Hylocomium splendens,49.836014,-123.209358
3456948126,Hylocomium splendens,48.436778,-124.088539
3456944205,Andreaea rupestris,44.991653,-65.079955
3456941685,Hylocomium splendens,49.918408,-123.338853
3456940242,Andreaea rupestris,48.413494,-123.325015
3456934464,Dicranum montanum,44.628798,-63.649543
3456929690,Syntrichia ruralis,37.393557,-122.262457
3456926167,Syntrichia ruralis,55.261312,-118.509487
3456925076,Sphagnum angustifolium,64.914872,-147.839048
3456920732,Syntrichia ruralis,39.777504,-121.733615
3456917545,Hylocomium splendens,53.061836,-129.120667
3456908836,Hylocomium splendens,49.232414,-122.004219
3456894932,Hylocomium splendens,45.978519,-64.110175
3456875201,Hylocomium splendens,49.369893,-123.351138
3456874725,Hylocomium splendens,50.565414,-122.662003
3456873285,Hylocomium splendens,49.304756,-122.906844
3456873231,Plagiomnium cuspidatum,40.486883,-74.429489
3456864630,Syntrichia ruralis,35.084931,-106.6228
3456864575,Plagiomnium cuspidatum,38.892598,-77.158326
3456862516,Plagiomnium cuspidatum,44.99348,-64.989447
3456859544,Hylocomium splendens,45.970239,-60.428939
3456856624,Polytrichum piliferum,62.563154,-114.000905
3456853357,Syntrichia ruralis,37.44667,-122.178458
3456847812,Hylocomium splendens,53.735764,-122.855324
3456846912,Hylocomium splendens,62.392056,-140.907683
3456844442,Hylocomium splendens,49.369526,-123.352844
3456837736,Hylocomium splendens,49.839436,-123.213325
3456825654,Bryum argenteum,39.276791,-84.256009
3456821655,Hylocomium splendens,49.330281,-122.450639
3456816541,Plagiomnium cuspidatum,40.713196,-74.488271
3456816160,Hylocomium splendens,56.330447,-120.946014
3456815865,Hylocomium splendens,48.660592,-124.694558
3456810469,Syntrichia ruralis,43.873475,-76.273497
3456809444,Hylocomium splendens,62.393681,-140.91095
3456806247,Polytrichum piliferum,48.452944,-123.614887
3456798083,Hylocomium splendens,54.417685,-128.618597
3456795866,Syntrichia ruralis,56.156113,-122.2677
3456791738,Hylocomium splendens,48.427224,-123.570866
3456787662,Hylocomium splendens,49.209747,-121.079156
3456784314,Syntrichia ruralis,49.303878,-119.610175
3456784089,Hylocomium splendens,48.452944,-123.614887
3456780649,Andreaea rupestris,44.734875,-63.636983
3456779754,Plagiomnium cuspidatum,44.954267,-93.21193
3456775909,Bryum argenteum,41.38635,-70.461326
3456749381,Syntrichia ruralis,42.785563,-118.461806
3456747974,Hylocomium splendens,47.607152,-124.368155
3456746788,Hylocomium splendens,49.324731,-122.895653
3456745895,Hylocomium splendens,55.52972,-133.635849
3456744699,Bryum argenteum,49.130989,-123.909195
3456740889,Hylocomium splendens,49.325519,-122.898881
3456730999,Hylocomium splendens,44.46005,-67.928411
3456730284,Bryum argenteum,40.633353,-74.462485
3456729952,Syntrichia ruralis,33.92687,-112.331658
3456724307,Syntrichia ruralis,37.521794,-122.51647
3456721854,Hylocomium splendens,49.161103,-123.9907
3456706288,Hylocomium splendens,49.251331,-124.1519
3456700541,Sphagnum angustifolium,68.654908,-149.283143
3456696925,Hylocomium splendens,49.346965,-123.020342
3456694187,Hylocomium splendens,47.459766,-123.859941
3456688740,Polytrichum piliferum,48.76792,-123.170301
3456687698,Polytrichum piliferum,48.438095,-123.296537
3456686075,Plagiomnium cuspidatum,40.542052,-74.515873
3456678080,Polytrichum piliferum,44.694861,-79.086004
3456677519,Polytrichum piliferum,62.569266,-113.994248
3456676632,Plagiomnium cuspidatum,40.769272,-73.810886
3456674714,Syntrichia ruralis,37.937993,-121.70728
3456655174,Hylocomium splendens,54.826603,-127.023361
3456649999,Hylocomium splendens,50.565364,-122.662094
3456637486,Bryum argenteum,38.451795,-122.868264
3456632267,Sphagnum lescurii,30.392325,-89.513564
3456630399,Polytrichum piliferum,48.454967,-123.4815
3456627012,Syntrichia ruralis,44.511989,-84.760555
3456624068,Syntrichia ruralis,38.505243,-122.470387
3456621631,Hylocomium splendens,59.373169,-129.106491
3456617598,Polytrichum piliferum,49.996881,-114.751847
3456614831,Hylocomium splendens,45.154328,-61.97528
3456609119,Hylocomium splendens,50.962217,-119.088958
3456606344,Syntrichia ruralis,48.460794,-123.360447
3456602216,Hylocomium splendens,47.483981,-122.561976
3456601059,Pogonatum urnigerum,49.340553,-123.016189
3456595440,Bryum argenteum,45.545245,-75.434936
3456594451,Hylocomium splendens,53.449581,-128.552673
3456594355,Hylocomium splendens,57.466656,-130.243195
3456590345,Hylocomium splendens,44.62867,-123.308792
3456574264,Sphagnum quinquefarium,46.943452,-83.861047
3456549001,Mnium hornum,41.361188,-70.69894
3456543665,Hylocomium splendens,47.658965,-122.141077
3456538871,Hylocomium splendens,48.841081,-124.143119
3456532906,Bryum argenteum,34.723225,-82.805708
3456531788,Hylocomium splendens,49.248806,-124.948921
3456529728,Hylocomium splendens,43.358905,-89.717238
3456523161,Hylocomium splendens,44.350911,-72.882225
3456515421,Plagiomnium cuspidatum,40.09981,-85.633982
3456514766,Syntrichia ruralis,38.577958,-122.840333
3456507799,Sphagnum lescurii,39.744632,-75.146157
3456496051,Hylocomium splendens,49.283397,-122.497208
3456492818,Hylocomium splendens,55.309517,-122.67205
3456492475,Syntrichia ruralis,51.246789,-115.840406
3456491268,Polytrichum piliferum,49.077628,-120.761886
3456491259,Hylocomium splendens,48.33955,-123.66227
3456490766,Hylocomium splendens,48.848295,-123.299593
3456470960,Hylocomium splendens,50.559533,-122.675269
3456470886,Hylocomium splendens,49.257327,-123.220028
3456470228,Polytrichum piliferum,48.416355,-123.33985
3456461255,Hylocomium splendens,49.376367,-121.371819
3456460180,Hylocomium splendens,49.248188,-125.43577
3456455656,Polytrichum piliferum,48.411213,-123.346078
3456454416,Hylocomium splendens,41.457525,-76.468903
3456445911,Hylocomium splendens,49.331581,-122.457222
3456441298,Bryum argenteum,40.030269,-83.013702
3456439392,Bryum argenteum,38.40931,-122.814329
3456436240,Hylocomium splendens,57.529274,-130.19432
3456433819,Sphagnum lescurii,27.821591,-82.287567
3456429639,Bryum argenteum,43.136633,-72.445873
3456428434,Sphagnum lescurii,30.673403,-89.010353
3456427586,Hylocomium splendens,43.204539,-89.750018
3456427036,Hylocomium splendens,46.730195,-79.801392
3456426624,Syntrichia ruralis,36.697099,-121.806972
3456413819,Polytrichum piliferum,44.538575,-89.556114
3456412742,Syntrichia ruralis,47.670812,-122.304841
3456412314,Hylocomium splendens,49.34895,-121.893167
3456405228,Bryum argenteum,35.088761,-80.934247
3456404579,Hylocomium splendens,47.75195,-121.890795
3456402916,Hylocomium splendens,49.835872,-123.209603
3456399298,Hylocomium splendens,49.305472,-122.906739
3456397521,Hylocomium splendens,45.963928,-64.152275
3456394602,Bryum argenteum,41.554123,-75.834578
3456392519,Hylocomium splendens,53.470146,-128.835739
3456374473,Syntrichia ruralis,44.289484,-121.558608
3456370034,Syntrichia ruralis,43.87347,-76.273505
3456369331,Syntrichia ruralis,53.552895,-113.523567
3456365272,Hylocomium splendens,50.293761,-122.811989
3456361528,Hylocomium splendens,46.593948,-87.43644
3456356979,Hylocomium splendens,49.3037,-122.703522
3456350535,Hylocomium splendens,48.420965,-124.03988
3456345644,Syntrichia ruralis,47.143864,-119.951753
3456341626,Syntrichia ruralis,38.505243,-122.470387
3456335309,Hylocomium splendens,50.914483,-119.609807
3456328214,Hylocomium splendens,54.41658,-128.614532
3456326706,Bryum argenteum,40.70495,-74.19027
3456324851,Hylocomium splendens,49.376525,-121.371742
3456323414,Hylocomium splendens,49.324672,-122.895583
3456309583,Plagiomnium cuspidatum,39.077689,-76.773583
3456307715,Hylocomium splendens,50.283978,-126.950569
3456307580,Hylocomium splendens,49.254338,-124.774701
3456307306,Syntrichia ruralis,37.776269,-122.478777
3456305322,Syntrichia ruralis,43.583366,-110.756373
3456303366,Hylocomium splendens,50.141012,-126.030054
3456301860,Syntrichia ruralis,48.420563,-123.323538
3456301729,Bryum argenteum,49.229583,-122.807808
3456295257,Polytrichum piliferum,49.454163,-119.561775
3456293392,Syntrichia ruralis,49.214158,-121.080436
3456285683,Bryum argenteum,39.946159,-75.216599
3456283612,Hylocomium splendens,49.551711,-123.237633
3456272965,Bryum argenteum,40.774789,-73.943066
3456261162,Bryum argenteum,40.577305,-74.562521
3456244605,Hylocomium splendens,49.33155,-124.913723
3456229372,Hylocomium splendens,54.118946,-128.604431
3456227326,Syntrichia ruralis,40.014256,-105.321708
3456223044,Hylocomium splendens,45.586238,-64.971488
3456221899,Sphagnum lescurii,29.68105,-82.234336
3456219400,Hylocomium splendens,54.328518,-128.562851
3456216683,Polytrichum piliferum,48.78239,-123.046055
3456209544,Hylocomium splendens,56.329823,-120.945183
3456201472,Syntrichia ruralis,42.977044,-112.787054
3456201132,Hylocomium splendens,44.306543,-84.098431
3456193497,Hylocomium splendens,49.325353,-122.899872
3456191484,Sphagnum lescurii,31.49433,-90.219856
3456190674,Bryum argenteum,39.90563,-75.191212
3456189674,Plagiomnium cuspidatum,41.260766,-90.984143
3456185415,Hylocomium splendens,49.37035,-123.352173
3456183929,Hylocomium splendens,49.035457,-123.838417
3456180665,Hylocomium splendens,48.528981,-124.450919
3456180410,Hylocomium splendens,46.2505,-60.421485
3456168579,Plagiomnium cuspidatum,40.952984,-76.934921
3456148292,Polytrichum piliferum,48.424217,-123.316494
3456148030,Hylocomium splendens,49.324664,-122.899719
3456142715,Hylocomium splendens,49.304569,-122.918319
3456138943,Bryum argenteum,45.545057,-75.434845
3456138583,Syntrichia ruralis,39.178364,-123.22805
3456136503,Bryum argenteum,37.699845,-122.430563
3456133569,Polytrichum piliferum,46.521678,-86.060245
3456131849,Hylocomium splendens,48.337425,-123.65686
3456129353,Hylocomium splendens,50.642139,-121.482361
3456119386,Syntrichia ruralis,36.682178,-121.774859
3456116347,Mnium hornum,45.755342,-62.1708
3456111690,Plagiomnium cuspidatum,41.360519,-88.317063
3456099972,Hylocomium splendens,50.5602,-122.66185
3456099724,Hylocomium splendens,49.309559,-122.588417
3456095679,Polytrichum piliferum,48.411237,-123.3461
3456094981,Syntrichia ruralis,35.154331,-111.61345
3456089232,Bryum argenteum,48.438015,-123.299298
3456087642,Polytrichum piliferum,37.233818,-119.846771
3456087520,Bryum argenteum,49.559653,-123.236817
3456087112,Hylocomium splendens,53.697472,-128.789475
3456068368,Hylocomium splendens,49.060627,-120.825928
3456066816,Pogonatum urnigerum,49.207783,-122.701394
3456053898,Polytrichum piliferum,48.46278,-122.627251
3456051957,Hylocomium splendens,49.051832,-121.992268
3456041715,Hylocomium splendens,49.833611,-123.210481
3456041367,Polytrichum piliferum,61.249736,-149.525315
3456040399,Hylocomium splendens,45.365256,-75.504317
3456037123,Bryum argenteum,40.775069,-73.942828
3456034614,Bryum argenteum,40.662119,-74.5629
3456026635,Hylocomium splendens,49.918353,-123.3386
3456022999,Hylocomium splendens,45.560695,-64.979447
3456022311,Syntrichia ruralis,37.752369,-108.463214
3456019011,Hylocomium splendens,35.465938,-83.138953
3456009309,Hylocomium splendens,46.4175,-91.713611
3456003642,Bryum argenteum,39.819963,-86.719764
3455998001,Hylocomium splendens,45.585638,-64.972358
3455997404,Plagiomnium cuspidatum,39.402481,-76.5779
3455995657,Hylocomium splendens,44.288486,-71.267975
3455994750,Syntrichia ruralis,50.215614,-119.234825
