gbifID,species,latitude,longitude
3912118536,Trametes versicolor,39.731992,-104.962258
3912116289,Icmadophila ericetorum,49.873379,-126.107285
3912113967,Trametes versicolor,36.301237,-82.365295
3912112786,Trametes versicolor,39.476628,-76.582904
3912102844,Trametes versicolor,37.467651,-82.546465
3912102607,Trametes versicolor,50.043633,-125.335648
3912092807,Trametes versicolor,35.452737,-97.379005
3912090679,Trametes versicolor,41.53667,-79.650755
3912086741,Trametes versicolor,41.557404,-72.420517
3912085340,Trametes versicolor,32.496258,-85.820555
3912081159,Trametes versicolor,45.094935,-85.649271
3912079243,Trametes versicolor,43.394703,-87.86879
3912069091,Trametes versicolor,40.452075,-86.933913
3912066828,Cladonia maxima,45.883466,-69.027
3912061947,Trametes versicolor,43.130608,-89.39858
3912057644,Trametes versicolor,37.900559,-122.260249
3912057319,Trametes versicolor,33.168645,-86.812604
3912053264,Trametes versicolor,28.71061,-81.471139
3912051339,Trametes versicolor,34.633525,-87.800278
3912042366,Trametes versicolor,41.294072,-72.636313
3912040702,Trametes versicolor,43.047238,-71.949224
3912038972,Icmadophila ericetorum,45.214028,-66.137261
3912034108,Platismatia glauca,50.833656,-118.078125
3912033876,Trametes versicolor,42.051095,-73.353764
3912030392,Parmelia sulcata,44.035496,-78.91828
3912022892,Dibaeis baeomyces,44.613378,-65.764655
3912021023,Trametes versicolor,35.209137,-82.723022
3912010716,Trametes versicolor,41.333397,-79.209485
3912007938,Trametes versicolor,43.170182,-87.882739
3911999693,Trametes versicolor,44.1512,-79.63968
3911995773,Icmadophila ericetorum,55.868562,-110.721717
3911980822,Trametes versicolor,41.79199,-88.021948
3910462603,Icmadophila ericetorum,51.6522,-128.1297
3910462594,Icmadophila ericetorum,51.6522,-128.1297
3910462580,Icmadophila ericetorum,51.6522,-128.1297
3910382756,Trametes versicolor,51.6522,-128.1297
3910354363,Cladonia mitis,51.6522,-128.1297
3910320544,Icmadophila ericetorum,51.6522,-128.1297
3910120933,Trametes versicolor,51.6522,-128.1297
3909548359,Sphaerophorus globosus,48.07963,-123.10234
3903669508,Trametes versicolor,46.049747,-62.80492
3903664097,Trametes versicolor,45.537645,-73.435355
3903660564,Dibaeis baeomyces,44.240479,-64.539072
3903659337,Trametes versicolor,33.701412,-78.946544
3903639531,Trametes versicolor,35.483989,-92.466922
3903637645,Trametes versicolor,36.34628,-83.598389
3903637115,Trametes versicolor,32.774523,-97.37453
3903625903,Trametes versicolor,35.274258,-81.01075
3903621084,Trametes versicolor,33.894169,-84.316563
3903620070,Trametes versicolor,43.153611,-90.042816
3903613379,Trametes versicolor,40.28837,-80.002607
3903612822,Trametes versicolor,35.404912,-92.48631
3903600688,Trametes versicolor,37.898962,-122.25283
3903592114,Trametes versicolor,43.226379,-73.710983
3903580992,Dibaeis baeomyces,44.624613,-65.762908
3903578561,Trametes versicolor,42.066945,-74.363037
3903576253,Trametes versicolor,37.898603,-122.245709
3903575115,Trametes versicolor,41.054717,-80.162217
3903569572,Trametes versicolor,44.82031,-77.86229
3903567340,Trametes versicolor,31.890765,-82.993161
3903565811,Cladonia rangiferina,45.21868,-61.952958
3903557492,Trametes versicolor,41.592339,-80.177765
3903554938,Trametes versicolor,33.456316,-84.585199
3903553185,Trametes versicolor,44.185723,-72.284107
3903552293,Parmelia sulcata,46.906129,-71.362221
3903551621,Cladonia rangiferina,47.390574,-91.167883
3903551395,Trametes versicolor,35.850947,-85.296163
3903550354,Dibaeis baeomyces,44.240983,-64.538651
3903549214,Trametes versicolor,41.94078,-87.63623
3903541880,Trametes versicolor,40.730825,-74.415841
3903537951,Sphaerophorus globosus,44.434293,-65.178389
3903535631,Trametes versicolor,39.13772,-86.51293
3903534532,Trametes versicolor,39.866567,-74.882775
3903533774,Trametes versicolor,33.62974,-83.264149
3903528902,Trametes versicolor,42.061036,-80.171662
3903528205,Trametes versicolor,43.549218,-89.757402
3903526397,Trametes versicolor,33.752676,-84.624566
3903522665,Trametes versicolor,42.193312,-73.51918
3903516558,Trametes versicolor,40.790258,-80.76578
3903514911,Trametes versicolor,33.244975,-87.069075
3903513841,Trametes versicolor,33.772762,-84.337647
3903512074,Cladonia rangiferina,38.699627,-79.532878
3903507376,Trametes versicolor,39.504808,-85.668664
3903506529,Trametes versicolor,42.254253,-72.569118
3903503658,Trametes versicolor,46.054072,-62.792133
3903503180,Trametes versicolor,40.886162,-75.568512
3903502120,Trametes versicolor,40.730506,-74.420226
3903501681,Trametes versicolor,38.59703,-94.27658
3903500596,Trametes versicolor,43.902533,-70.080742
3903494876,Trametes versicolor,41.856303,-88.078638
3903494747,Cladonia pyxidata,37.89555,-107.905822
3903493318,Trametes versicolor,39.864053,-86.026094
3903492420,Trametes versicolor,42.450347,-76.476797
3903488784,Trametes versicolor,40.511188,-80.397562
3903487350,Trametes versicolor,33.932965,-83.2105
3903486476,Trametes versicolor,34.724467,-86.70181
3903482425,Trametes versicolor,42.264938,-83.077653
3903480847,Trametes versicolor,43.954435,-79.545776
3903480004,Dibaeis baeomyces,34.924707,-83.258232
3903479643,Trametes versicolor,45.536487,-75.900425
3903475831,Trametes versicolor,43.308372,-80.368885
3903472360,Platismatia glauca,48.825158,-66.768447
3903472296,Trametes versicolor,42.021015,-87.995226
3903472019,Trametes versicolor,43.923338,-79.91545
3903467844,Trametes versicolor,42.60569,-72.184188
3903467291,Trametes versicolor,38.462272,-78.040762
3903465911,Dibaeis baeomyces,34.924697,-83.258246
3903455256,Trametes versicolor,45.319144,-75.796326
3903452404,Trametes versicolor,44.475978,-89.65287
3903447413,Trametes versicolor,43.510839,-73.184569
3903446867,Trametes versicolor,41.717391,-80.934878
3903441197,Trametes versicolor,33.759407,-96.66944
3903433087,Trametes versicolor,38.439788,-82.694472
3903430606,Trametes versicolor,45.654514,-75.674093
3903429196,Dibaeis baeomyces,44.605768,-63.594573
3903427547,Trametes versicolor,39.934143,-82.806572
3903425133,Trametes versicolor,40.048386,-75.033455
3903418216,Trametes versicolor,35.979892,-78.998612
3903408313,Trametes versicolor,33.501667,-88.385803
3903405318,Trametes versicolor,43.381034,-80.834665
3903405109,Icmadophila ericetorum,49.562561,-122.624244
3903404021,Dibaeis baeomyces,41.582926,-71.729779
3903403110,Trametes versicolor,43.381034,-80.834665
3903400954,Trametes versicolor,35.501513,-91.83498
3903400202,Trametes versicolor,37.928867,-122.735237
3903393219,Trametes versicolor,35.73242,-90.42073
3903391690,Trametes versicolor,35.56375,-82.487162
3903391643,Trametes versicolor,45.21312,-78.720572
3903388339,Trametes versicolor,43.542292,-81.576288
3903384073,Trametes versicolor,39.748825,-75.15545
3903382089,Trametes versicolor,33.848663,-81.082634
3903382042,Trametes versicolor,35.239187,-85.23552
3903380322,Trametes versicolor,42.06567,-76.107339
3903380066,Trametes versicolor,45.323519,-75.811921
3903378630,Dibaeis baeomyces,46.832371,-66.621399
3903368338,Trametes versicolor,46.406642,-62.934792
3903364561,Trametes versicolor,43.016292,-81.50245
3903364107,Platismatia glauca,48.446163,-123.406975
3903362838,Cladonia pyxidata,43.177868,-89.930661
3903360306,Trametes versicolor,42.345938,-82.923575
3903359038,Trametes versicolor,38.443897,-78.370217
3903357603,Trametes versicolor,42.941507,-83.354975
3903355301,Trametes versicolor,37.138966,-81.394753
3903355289,Platismatia glauca,57.813895,-152.341591
3903353814,Trametes versicolor,32.774415,-97.374541
3903353269,Trametes versicolor,32.774494,-97.37446
3903353206,Trametes versicolor,39.656842,-77.84842
3903347290,Trametes versicolor,42.153183,-86.387008
3903346124,Trametes versicolor,30.520424,-97.770762
3903345712,Trametes versicolor,39.501975,-85.670686
3903325027,Trametes versicolor,44.223364,-76.537414
3903324082,Trametes versicolor,43.153611,-90.042816
3903323822,Trametes versicolor,37.561355,-84.291603
3903322999,Trametes versicolor,40.079699,-75.236395
3903316569,Trametes versicolor,44.5588,-79.65745
3903309801,Dibaeis baeomyces,44.174836,-68.639569
3903309514,Trametes versicolor,35.429688,-92.491529
3903306061,Trametes versicolor,42.066672,-87.773347
3903303624,Dibaeis baeomyces,42.680855,-72.400688
3903301406,Sphaerophorus globosus,45.99508,-60.635438
3903296945,Trametes versicolor,40.082449,-83.010153
3903296632,Cladonia rangiferina,34.495857,-85.627219
3903290688,Platismatia glauca,53.760003,-121.219506
3903290663,Trametes versicolor,41.913687,-87.712525
3903290468,Trametes versicolor,36.060821,-79.146354
3903289558,Trametes versicolor,42.981174,-85.832945
3903286659,Trametes versicolor,35.527012,-85.022378
3903284980,Trametes versicolor,44.177299,-77.332958
3903281202,Trametes versicolor,44.084105,-92.652147
3903278744,Trametes versicolor,38.995205,-95.718004
3903278370,Icmadophila ericetorum,49.733589,-118.978092
3903278300,Trametes versicolor,39.626308,-79.801905
3903270506,Trametes versicolor,32.601895,-80.090142
3903265907,Trametes versicolor,33.924448,-84.841306
3903265259,Dibaeis baeomyces,44.579603,-63.909583
3903258696,Trametes versicolor,45.458803,-76.26262
3903254871,Icmadophila ericetorum,49.759308,-118.991283
3903253972,Trametes versicolor,35.080033,-85.314258
3903253879,Trametes versicolor,35.601697,-81.034718
3903251006,Trametes versicolor,38.980883,-94.585967
3903250022,Cladonia maxima,44.322481,-68.364321
3903249300,Trametes versicolor,34.764327,-84.650497
3903247254,Trametes versicolor,39.686683,-85.962658
3903247226,Trametes versicolor,42.329147,-72.528662
3903243410,Trametes versicolor,33.125608,-86.842249
3903241237,Trametes versicolor,37.940483,-84.787047
3903241178,Trametes versicolor,33.702023,-84.045667
3903234570,Cladonia rangiferina,62.831255,-139.565033
3903228805,Trametes versicolor,33.333067,-84.669598
3903223982,Trametes versicolor,42.281387,-83.722472
3903217345,Trametes versicolor,57.047818,-135.315728
3903215834,Trametes versicolor,34.035399,-84.585276
3903209004,Trametes versicolor,39.168403,-86.241158
3903206337,Trametes versicolor,40.457753,-78.603909
3903203089,Trametes versicolor,32.849163,-83.888606
3903194451,Trametes versicolor,40.781174,-77.762192
3903193412,Trametes versicolor,40.724626,-74.419014
3903192098,Trametes versicolor,40.149681,-79.271392
3903190286,Trametes versicolor,35.287595,-92.480972
3903190042,Trametes versicolor,35.54949,-92.511812
3903188050,Trametes versicolor,44.26648,-78.369562
3903182469,Trametes versicolor,46.608034,-87.487167
3903179840,Trametes versicolor,40.351262,-123.985772
3903176899,Trametes versicolor,38.657275,-83.1773
3903175747,Trametes versicolor,34.78665,-85.128964
3903175040,Dibaeis baeomyces,45.5989,-64.580833
3903170136,Trametes versicolor,35.031375,-83.256734
3903166377,Trametes versicolor,33.638375,-84.155883
3903164721,Dibaeis baeomyces,42.854118,-71.106336
3903153397,Trametes versicolor,44.91993,-78.06138
3903148410,Cladonia rangiferina,61.701973,-135.944253
3903141804,Trametes versicolor,35.578627,-86.694344
3903141451,Trametes versicolor,33.865514,-84.331888
3903139151,Trametes versicolor,44.243867,-64.537946
3903134379,Trametes versicolor,45.323642,-75.581528
3903133487,Trametes versicolor,37.549408,-77.544633
3903129421,Dibaeis baeomyces,43.790325,-72.211525
3903128086,Trametes versicolor,42.259466,-82.989634
3903125294,Trametes versicolor,41.060564,-83.764246
3903123422,Trametes versicolor,45.296686,-73.889795
3903123364,Trametes versicolor,34.330963,-82.388288
3903109366,Trametes versicolor,44.341146,-76.153451
3903108877,Icmadophila ericetorum,41.396017,-124.03027
3903106123,Cladonia rangiferina,44.328764,-68.176137
3903104239,Trametes versicolor,37.023645,-80.781881
3903101270,Trametes versicolor,33.805803,-84.304278
3903100140,Trametes versicolor,35.61348,-83.646422
3903097949,Trametes versicolor,35.56905,-82.564031
3903096873,Trametes versicolor,40.452717,-86.930992
3903094349,Trametes versicolor,46.190322,-63.366297
3903092058,Sphaerophorus globosus,45.993363,-60.632998
3903091002,Trametes versicolor,46.695583,-64.156606
3903090418,Trametes versicolor,45.118454,-75.869087
3903090064,Trametes versicolor,42.841358,-72.590687
3903088994,Trametes versicolor,40.646996,-79.837555
3903087097,Trametes versicolor,43.411475,-79.758908
3903086468,Trametes versicolor,33.884488,-84.312199
3903077087,Trametes versicolor,44.063735,-93.236184
3903076808,Parmelia sulcata,42.558319,-71.224586
3903076319,Trametes versicolor,42.297203,-71.15798
3903073133,Trametes versicolor,33.558204,-93.879541
3903066962,Icmadophila ericetorum,51.613506,-68.091667
3903065391,Trametes versicolor,34.574371,-84.842361
3903062320,Dibaeis baeomyces,45.930675,-69.577872
3903034731,Trametes versicolor,37.03217,-121.91652
3903033435,Trametes versicolor,40.412698,-79.687751
3903024461,Trametes versicolor,40.15195,-79.225412
3903019697,Icmadophila ericetorum,51.281691,-115.69185
3903016787,Trametes versicolor,35.962945,-90.579055
3903014796,Trametes versicolor,37.702325,-89.226909
3903014151,Trametes versicolor,38.975624,-76.903993
3903013524,Trametes versicolor,45.433257,-76.166391
3903013476,Trametes versicolor,40.6788,-82.582393
3903012360,Cladonia rangiferina,50.791111,-120.242829
3903011161,Trametes versicolor,40.307597,-80.002162
3903009686,Trametes versicolor,40.180004,-79.100601
3903009067,Trametes versicolor,38.657212,-83.177278
3903006156,Trametes versicolor,40.931303,-80.238875
3903003598,Cladonia rangiferina,41.008851,-75.627469
3902999211,Trametes versicolor,42.359265,-71.141232
3902997940,Trametes versicolor,35.617355,-82.442978
3902990654,Trametes versicolor,40.807178,-77.874305
3902989359,Trametes versicolor,34.08212,-83.72902
3902989176,Trametes versicolor,38.951217,-77.04143
3902987750,Cladonia rangiferina,62.609944,-140.97209
3902980382,Parmelia sulcata,53.542197,-113.511808
3902973341,Trametes versicolor,45.470071,-75.814596
3902972906,Trametes versicolor,35.838249,-80.158
3902960906,Arctoparmelia centrifuga,57.496511,-65.311698
3902955007,Trametes versicolor,43.126428,-89.351463
3902950117,Trametes versicolor,40.513357,-79.924867
3902949851,Icmadophila ericetorum,65.418422,-114.034261
3902944899,Trametes versicolor,29.765651,-95.451833
3902943627,Icmadophila ericetorum,49.448956,-125.612892
3902930732,Cladonia fimbriata,44.400522,-122.363181
3902921603,Trametes versicolor,44.8133,-93.592863
3902915048,Trametes versicolor,44.00916,-79.975819
3902914656,Trametes versicolor,31.557361,-95.157608
3902914202,Trametes versicolor,45.299425,-61.202347
3902913238,Trametes versicolor,46.003405,-86.395545
3902912101,Sphaerophorus globosus,45.565662,-61.462246
3902911668,Trametes versicolor,38.825495,-77.134865
3902910705,Trametes versicolor,43.904797,-79.066733
3902901802,Trametes versicolor,40.176801,-77.179893
3902896277,Trametes versicolor,43.040066,-75.2903
3902894674,Trametes versicolor,43.85359,-78.898375
3902889013,Trametes versicolor,34.24665,-84.136833
3902878039,Trametes versicolor,41.799605,-79.98106
3902871795,Sphaerophorus globosus,45.566991,-61.463073
3902871712,Trametes versicolor,41.401831,-124.041617
3902871247,Trametes versicolor,35.96325,-86.74633
3902867208,Dibaeis baeomyces,45.365933,-62.458242
3902859965,Trametes versicolor,38.489012,-122.702492
3902856737,Dibaeis baeomyces,44.458672,-69.731925
3902856733,Trametes versicolor,41.95122,-74.635017
3902845877,Trametes versicolor,48.59154,-96.4615
3902842826,Trametes versicolor,40.819142,-124.028008
3902842042,Trametes versicolor,39.165863,-86.524666
3902836155,Trametes versicolor,35.995312,-94.135933
3902832233,Dibaeis baeomyces,42.566405,-72.533762
3902827287,Dibaeis baeomyces,42.343091,-71.751526
3902818238,Trametes versicolor,31.625937,-87.549347
3902814094,Trametes versicolor,38.475745,-122.727348
3902811621,Icmadophila ericetorum,55.421392,-131.694412
3902809592,Parmelia squarrosa,47.940338,-69.503887
3902803610,Trametes versicolor,34.761627,-92.395943
3902802332,Dibaeis baeomyces,45.825253,-66.014756
3902798462,Icmadophila ericetorum,49.866688,-126.092773
3902793370,Trametes versicolor,38.910502,-75.853395
3902786745,Parmelia sulcata,45.393346,-75.803661
3902776773,Trametes versicolor,39.683674,-85.962937
3902772187,Trametes versicolor,39.195137,-77.203698
3902770721,Trametes versicolor,41.113942,-80.318603
3902762981,Cladonia maxima,44.324071,-68.295601
3902757460,Sphaerophorus globosus,45.998323,-60.636624
3902755541,Sphaerophorus globosus,44.922222,-63.336873
3902749285,Trametes versicolor,49.25236,-123.228906
3902748891,Trametes versicolor,40.902038,-73.892344
3902748156,Platismatia glauca,50.366222,-119.108154
3902742912,Trametes versicolor,42.398297,-76.535483
3902739325,Trametes versicolor,45.353668,-80.201736
3902735551,Trametes versicolor,57.046419,-135.313143
3902729329,Trametes versicolor,42.999275,-87.981583
3902718417,Sphaerophorus globosus,45.998336,-60.627628
3902706728,Icmadophila ericetorum,51.162317,-115.750717
3902703599,Dibaeis baeomyces,47.855151,-64.66544
3902700673,Sphaerophorus globosus,45.923484,-61.378629
3902695758,Trametes versicolor,43.633288,-72.409583
3902693584,Trametes versicolor,41.980579,-87.744972
3902679253,Trametes versicolor,39.040581,-76.63218
3902676663,Trametes versicolor,45.117366,-93.029931
3902663750,Trametes versicolor,34.994281,-111.750483
3902662838,Trametes versicolor,33.537939,-82.083536
3902652642,Peltigera didactyla,46.856648,-87.911542
3902649342,Trametes versicolor,36.060319,-78.962426
3902643498,Platismatia glauca,46.769992,-64.964005
3902642248,Trametes versicolor,40.875679,-77.795039
3902639105,Trametes versicolor,42.355647,-72.658569
3902635243,Trametes versicolor,37.237205,-122.066575
3902628030,Trametes versicolor,45.59845,-122.930908
3902627743,Parmelia sulcata,45.393522,-75.804009
3902626796,Trametes versicolor,40.109482,-82.61615
3902625324,Parmelia squarrosa,45.201758,-76.224719
3902623233,Parmelia sulcata,51.032661,-115.015397
3902618457,Trametes versicolor,40.66825,-73.968103
3902617624,Trametes versicolor,43.448463,-74.245737
3902609829,Trametes versicolor,34.176105,-84.751687
3902605240,Trametes versicolor,38.076872,-122.55595
3902595044,Trametes versicolor,40.548889,-79.000977
3902593459,Trametes versicolor,42.680256,-83.109468
3902588792,Trametes versicolor,45.35543,-76.004678
3902587614,Sphaerophorus globosus,45.999235,-60.636213
3902582059,Trametes versicolor,43.422628,-80.526367
3902577356,Dibaeis baeomyces,44.572778,-69.917136
3902573309,Icmadophila ericetorum,58.31033,-134.669318
3902569835,Trametes versicolor,39.430367,-77.447632
3902569201,Trametes versicolor,42.88305,-87.894768
3902567332,Cladonia rangiferina,44.123828,-79.492638
3902560323,Icmadophila ericetorum,47.417898,-91.097157
3902558685,Trametes versicolor,40.016361,-83.015975
3902552779,Icmadophila ericetorum,49.432117,-125.728219
3902551934,Trametes versicolor,42.441108,-76.451308
3902547387,Trametes versicolor,34.441711,-92.958321
3902546887,Trametes versicolor,36.343187,-89.007244
3902545560,Sphaerophorus globosus,45.993234,-60.63235
3902542364,Trametes versicolor,38.917045,-77.279153
3902539163,Trametes versicolor,40.715984,-79.515997
3902529478,Parmelia sulcata,47.561775,-70.207183
3902528789,Parmelia sulcata,49.453825,-84.704313
3902524707,Trametes versicolor,45.020809,-84.980713
3902520958,Trametes versicolor,42.99735,-88.131783
3902519745,Sphaerophorus globosus,45.995938,-60.635603
3902518098,Sphaerophorus globosus,46.001745,-60.62435
3902515814,Icmadophila ericetorum,41.441462,-124.032238
3902504885,Dibaeis baeomyces,39.563739,-78.968279
3902504304,Icmadophila ericetorum,46.731327,-121.971065
3902503975,Trametes versicolor,46.913643,-71.366317
3902498734,Trametes versicolor,38.768797,-91.058542
3902494838,Trametes versicolor,43.416803,-89.639895
3902479303,Parmelia sulcata,50.799019,-120.451668
3902478832,Trametes versicolor,46.389184,-62.641271
3902477648,Trametes versicolor,34.835462,-92.481042
3902469862,Dibaeis baeomyces,43.829242,-70.264862
3902468528,Trametes versicolor,33.735767,-83.847192
3902464394,Icmadophila ericetorum,58.532597,-134.792729
3902457799,Trametes versicolor,36.1775,-80.339353
3902456607,Platismatia glauca,45.79602,-123.458805
3902456265,Trametes versicolor,35.274283,-81.010942
3902446720,Cladonia rangiferina,45.187442,-81.614312
3902440873,Trametes versicolor,42.834714,-73.014593
3902437691,Trametes versicolor,35.100051,-82.794898
3902436544,Trametes versicolor,43.467256,-79.949384
3902434877,Trametes versicolor,42.932801,-85.582227
3902431458,Trametes versicolor,41.483595,-72.341872
3902430308,Trametes versicolor,39.84855,-86.345735
3902424089,Trametes versicolor,36.894863,-80.291496
3902422142,Trametes versicolor,45.811852,-77.542163
3902419779,Trametes versicolor,39.873077,-79.505813
3902414486,Trametes versicolor,44.774116,-78.348543
3902410823,Platismatia glauca,44.068226,-123.232906
3902410602,Icmadophila ericetorum,49.814608,-123.172645
3902404858,Icmadophila ericetorum,49.51594,-125.588468
3902403244,Cladonia rangiferina,44.349974,-68.054105
3902403175,Cladonia rangiferina,61.701862,-135.9441
3902403098,Icmadophila ericetorum,49.427844,-125.732086
3902392742,Trametes versicolor,42.440571,-76.407732
3902392083,Icmadophila ericetorum,47.434963,-91.074032
3902389550,Trametes versicolor,36.649712,-121.798667
3902388685,Trametes versicolor,44.042672,-92.402428
3902388260,Cladonia rangiferina,41.448197,-75.205108
3902387567,Parmelia sulcata,50.364441,-119.106506
3902385946,Trametes versicolor,33.786592,-84.303572
3902385872,Icmadophila ericetorum,49.359239,-125.788339
3902385537,Trametes versicolor,45.44087,-65.969403
3902381896,Trametes versicolor,30.274328,-92.6063
3902376164,Icmadophila ericetorum,56.420988,-132.336063
3902375822,Trametes versicolor,37.667674,-77.810289
3902369682,Trametes versicolor,33.808435,-86.484167
3902367695,Parmelia sulcata,52.091103,-115.829108
3902364244,Trametes versicolor,34.312955,-83.98778
3902363022,Dibaeis baeomyces,44.227642,-73.9095
3902357293,Icmadophila ericetorum,49.516228,-125.588844
3902336326,Trametes versicolor,33.782776,-84.286835
3902336302,Trametes versicolor,40.763783,-78.043193
3902332583,Trametes versicolor,49.157158,-123.99067
3902330152,Trametes versicolor,35.517701,-78.951371
3902325549,Icmadophila ericetorum,49.855164,-125.828636
3902324425,Parmelia sulcata,44.03568,-79.516029
3902320678,Trametes versicolor,45.483999,-69.315828
3902318088,Trametes versicolor,46.692209,-64.019591
3902315192,Trametes versicolor,42.849358,-82.716661
3902314708,Trametes versicolor,44.775067,-93.4893
3902298030,Dibaeis baeomyces,45.939582,-68.78981
3902294412,Trametes versicolor,40.145436,-79.273803
3902289993,Icmadophila ericetorum,49.437717,-125.688936
3902284987,Trametes versicolor,33.117608,-83.184106
3902284298,Trametes versicolor,32.696083,-87.243231
3902284273,Trametes versicolor,41.842712,-84.48613
3902279933,Dibaeis baeomyces,42.976312,-71.978107
3902279258,Dibaeis baeomyces,42.311296,-72.732146
3902277855,Platismatia glauca,49.773576,-125.98195
3902277132,Cladonia maxima,44.387283,-68.814178
3902268148,Trametes versicolor,45.158234,-75.894936
3902259571,Trametes versicolor,35.349463,-80.801888
3902258118,Cladonia rangiferina,60.654065,-136.10314
3902239127,Trametes versicolor,42.38959,-72.880799
3902233590,Trametes versicolor,40.091164,-88.29393
3902232660,Trametes versicolor,35.73683,-78.786683
3902227359,Trametes versicolor,31.62293,-87.548592
3902226589,Cladonia rangiferina,50.44336,-126.608653
3902225321,Trametes versicolor,40.170355,-79.233597
3902215635,Parmelia sulcata,48.45988,-123.274924
3902202322,Trametes versicolor,35.817422,-81.180358
3902199365,Parmelia sulcata,45.008354,-75.133514
3902196770,Trametes versicolor,44.526987,-87.975927
3902196230,Trametes versicolor,36.640328,-121.716394
3902193183,Trametes versicolor,33.758859,-84.31029
3902186769,Trametes versicolor,39.265725,-86.330497
3902186352,Trametes versicolor,35.979887,-79.065873
3902185045,Trametes versicolor,37.23868,-122.067536
3902178045,Trametes versicolor,37.236767,-122.066719
3902169440,Trametes versicolor,34.016421,-87.35696
3902167157,Trametes versicolor,42.680256,-83.109468
3902162285,Dibaeis baeomyces,45.3162,-62.502659
3902160116,Icmadophila ericetorum,55.218556,-131.157766
3902155301,Cladonia pyxidata,40.827787,-124.179668
3902144054,Parmelia sulcata,53.44823,-113.549931
3902128302,Trametes versicolor,35.980639,-79.062939
3902126030,Peltigera didactyla,45.370861,-75.697626
3902114345,Parmelia squarrosa,46.790912,-64.930895
3902113350,Trametes versicolor,35.762838,-78.681711
3902109217,Trametes versicolor,40.873967,-73.793822
3902102957,Parmelia sulcata,41.466142,-71.333503
3902097310,Platismatia glauca,47.528585,-52.67337
3902096923,Trametes versicolor,40.696182,-77.753437
3902087431,Dibaeis baeomyces,42.24245,-75.505214
3902080941,Trametes versicolor,37.714804,-89.219947
3902080309,Platismatia glauca,47.572134,-52.759529
3902075013,Trametes versicolor,39.204102,-121.196243
3902072770,Trametes versicolor,43.523598,-80.23996
3902042607,Cladonia pyxidata,43.178147,-89.931162
3902041181,Icmadophila ericetorum,49.448911,-125.614136
3902038933,Parmelia sulcata,41.637849,-71.753254
3902036424,Trametes versicolor,45.419648,-75.817966
3902035349,Cladonia fimbriata,44.402138,-81.501945
3902025328,Sphaerophorus globosus,47.704473,-52.697001
3902018518,Peltigera didactyla,46.658537,-89.429283
3902016301,Parmelia sulcata,40.857202,-124.16576
3902012334,Parmelia sulcata,47.704455,-52.696992
3902010162,Trametes versicolor,45.440815,-65.976716
3902008594,Cladonia pyxidata,43.17758,-89.931975
3898366376,Cladonia rangiferina,67.25,-157.62
3898365345,Cladonia fimbriata,47.67,-123.03
3898365344,Cladonia rangiferina,67.22,-154.53
3898364330,Cladonia pyxidata,67.67,-155.53
3898363344,Cladonia rangiferina,67.25,-157.62
3898362384,Cladonia mitis,47.6263,-115.405
3898360332,Cladonia pyxidata,67.67,-155.53
3898358313,Cladonia rangiferina,67.25,-157.62
3898353406,Cladonia rangiferina,67.22,-154.53
3898353384,Cladonia rangiferina,67.9,-160.8
3898353364,Cladonia pyxidata,67.67,-155.53
3898350313,Cladonia pyxidata,67.9,-160.8
3898349359,Cladonia mitis,67.67,-155.53
3898349307,Physconia detersa,47.1,-114.12
3898347434,Cladonia pyxidata,67.67,-155.53
3898343325,Cladonia fimbriata,61.17,-100.83
3898339388,Cladonia fimbriata,60.78,-148.83
3898335362,Cladonia pyxidata,67.9,-160.8
3898334355,Cladonia pyxidata,67.67,-155.53
3898330406,Cladonia pyxidata,67.25,-157.62
3898330377,Cladonia sulphurina,48.78,-86.63
3898330332,Cladonia pyxidata,67.5,-162.67
3898329316,Cladonia rangiferina,67.25,-157.62
3898329310,Cladonia pyxidata,67.5,-162.67
3898328309,Cladonia pyxidata,67.67,-155.53
3898327384,Cladonia pyxidata,67.25,-157.62
3898324397,Cladonia pyxidata,67.67,-155.53
3897702038,Dibaeis baeomyces,34.89291,-86.13806
3897013308,Dibaeis baeomyces,63.068889,-146.102889
3897013303,Cladonia stygia,64.817694,-165.242806
3893621190,Trametes versicolor,45.7,-78.4
3893621180,Trametes versicolor,41.499495,-81.695409
3893621176,Trametes versicolor,29.069269,-81.975108
3893621175,Trametes versicolor,40.789125,-82.556033
3893514436,Parmelia squarrosa,33.568333,-79.104167
3893514360,Dibaeis baeomyces,33.553333,-81.755556
3892707313,Trametes versicolor,42.047992,-74.665429
3892701029,Trametes versicolor,33.804802,-84.344957
3892697317,Trametes versicolor,45.438285,-123.373043
3892697167,Dibaeis baeomyces,35.584755,-82.339672
3892691303,Trametes versicolor,46.248001,-63.190784
3892688570,Trametes versicolor,37.890572,-84.389512
3892668188,Trametes versicolor,46.223927,-63.056084
3892650138,Dibaeis baeomyces,44.552717,-68.159255
3892641756,Trametes versicolor,33.937953,-84.440395
3892640416,Dibaeis baeomyces,39.065439,-79.308876
3892640181,Trametes versicolor,40.350083,-79.701932
3892639895,Dibaeis baeomyces,44.55268,-68.159308
3892633878,Trametes versicolor,44.527867,-92.872483
3892633126,Trametes versicolor,41.949295,-74.95835
3892613322,Cladonia pyxidata,35.634789,-82.975306
3892603462,Platismatia glauca,49.446239,-125.291344
3892603311,Trametes versicolor,46.236737,-62.676528
3892600495,Icmadophila ericetorum,49.576725,-125.616394
